id,title,budget,revenue,profit,roi,vote_average,main_genre,lead_actor,director,is_hit
9942,Major League,11000000,49797148,38797148,3.5270134545454543,6.6,Comedy,Tom Berenger,David S. Ward,1
1817,Phone Booth,13000000,97837138,84837138,6.525933692307692,6.7,Thriller,Colin Farrell,Joel Schumacher,1
10229,A Walk to Remember,11000000,41227069,30227069,2.7479153636363636,7.5,Drama,Mandy Moore,Adam Shankman,1
687,Dead Man Walking,11000000,39363635,28363635,2.5785122727272727,7.3,Drama,Susan Sarandon,Tim Robbins,1
796,Cruel Intentions,10500000,75902208,65402208,6.228781714285715,6.6,Drama,Sarah Michelle Gellar,Roger Kumble,1
22804,Saw VI,11000000,68233629,57233629,5.203057181818182,6.0,Horror,Tobin Bell,Kevin Greutert,1
10156,History of the World: Part I,11000000,31672907,20672907,1.8793551818181817,6.5,Comedy,Mel Brooks,Mel Brooks,1
12837,The Secret Life of Bees,11000000,38105395,27105395,2.464126818181818,7.4,Adventure,Dakota Fanning,Gina Prince-Bythewood,1
17708,Corky Romano,11000000,23978402,12978402,1.1798547272727273,4.1,Action,Chris Kattan,Rob Pritts,1
13937,Raising Cain,12000000,37170057,25170057,2.09750475,5.9,Drama,John Lithgow,Brian De Palma,1
28932,F.I.S.T.,11,11,0,0.0,6.4,Drama,Sylvester Stallone,Norman Jewison,0
31909,Invaders from Mars,12000000,4884663,-7115337,-0.59294475,5.5,Science Fiction,Karen Black,Tobe Hooper,0
167073,Brooklyn,11000000,62076141,51076141,4.643285545454545,7.2,Drama,Saoirse Ronan,John Crowley,1
3175,Barry Lyndon,11000000,20000000,9000000,0.8181818181818182,7.7,Drama,Ryan O'Neal,Stanley Kubrick,0
14369,Out Cold,24000000,14782676,-9217324,-0.38405516666666667,5.8,Comedy,Jason London,Brendan Malloy,0
16888,The Ladies Man,24000000,13700000,-10300000,-0.42916666666666664,5.7,Comedy,Tim Meadows,Reginald Hudlin,0
121826,Quartet,11000000,59520298,48520298,4.410936181818182,6.3,Drama,Maggie Smith,Dustin Hoffman,1
10646,Tomcats,11000000,23430766,12430766,1.1300696363636364,4.9,Comedy,Jerry O'Connell,Gregory Poirier,1
12149,Frailty,11000000,13110448,2110448,0.19185890909090908,7.0,Drama,Bill Paxton,Bill Paxton,0
304357,Woman in Gold,11000000,61619773,50619773,4.601797545454546,7.3,Drama,Helen Mirren,Simon Curtis,1
20009,Slackers,14000000,6413915,-7586085,-0.5418632142857143,5.4,Comedy,Jason Segel,Dewey Nicks,0
1587,What's Eating Gilbert Grape,11000000,30000000,19000000,1.7272727272727273,7.5,Romance,Johnny Depp,Lasse Hallström,1
30973,The Visual Bible: The Gospel of John,10000000,4069090,-5930910,-0.593091,8.2,Drama,Christopher Plummer,Philip Saville,0
63020,The Perez Family,11000000,2832826,-8167174,-0.7424703636363637,6.6,Comedy,Marisa Tomei,Mira Nair,0
86829,Inside Llewyn Davis,11000000,32935319,21935319,1.9941199090909092,7.2,Drama,Oscar Isaac,Joel Coen,1
13888,Return to the Blue Lagoon,11000000,2807854,-8192146,-0.7447405454545455,5.1,Drama,Milla Jovovich,William A. Graham,0
42345,The Molly Maguires,11000000,2200000,-8800000,-0.8,5.9,Drama,Sean Connery,Martin Ritt,0
11917,Saw V,10800000,113857533,103057533,9.542364166666667,5.9,Horror,Tobin Bell,David Hackl,1
14395,Kabhi Alvida Naa Kehna,7400000,17000000,9600000,1.2972972972972974,6.1,Drama,Shah Rukh Khan,Karan Johar,1
24137,An Ideal Husband,14000000,18535191,4535191,0.3239422142857143,6.3,Drama,Cate Blanchett,Oliver Parker,0
62,2001: A Space Odyssey,10500000,68700000,58200000,5.542857142857143,7.9,Science Fiction,Keir Dullea,Stanley Kubrick,1
601,E.T. the Extra-Terrestrial,10500000,792910554,782410554,74.51529085714286,7.3,Science Fiction,Henry Thomas,Steven Spielberg,1
13067,In the Land of Women,10000000,17500000,7500000,0.75,5.8,Romance,Meg Ryan,Jon Kasdan,0
88641,There Goes My Baby,10500000,123509,-10376491,-0.9882372380952381,8.5,Drama,Dermot Mulroney,Floyd Mutrux,0
96399,For Greater Glory - The True Story of Cristiada,12000000,9622846,-2377154,-0.19809616666666666,6.4,History,Eva Longoria,Dean Wright,0
489,Good Will Hunting,10000000,225933435,215933435,21.5933435,7.9,Drama,Robin Williams,Gus Van Sant,1
214,Saw III,10000000,163876815,153876815,15.3876815,6.1,Horror,Tobin Bell,Darren Lynn Bousman,1
10890,Stripes,10000000,85300000,75300000,7.53,6.5,Action,Bill Murray,Ivan Reitman,1
1588,Bring It On,28000000,90449929,62449929,2.230354607142857,5.8,Comedy,Kirsten Dunst,Peyton Reed,1
316727,The Purge: Election Year,10000000,118587880,108587880,10.858788,6.1,Action,Elizabeth Mitchell,James DeMonaco,1
10314,She's All That,10000000,103166989,93166989,9.3166989,5.7,Comedy,Freddie Prinze Jr.,Robert Iscove,1
663,Saw IV,10000000,139352633,129352633,12.9352633,5.9,Horror,Tobin Bell,Darren Lynn Bousman,1
11804,White Noise,10000000,91196419,81196419,8.1196419,5.6,Drama,Michael Keaton,Geoffrey Sax,1
16781,Madea's Family Reunion,6000000,57231524,51231524,8.538587333333334,6.0,Drama,Tyler Perry,Tyler Perry,1
11873,The Color of Money,13800000,52293982,38493982,2.7894189855072464,6.7,Drama,Paul Newman,Martin Scorsese,1
9289,The Longest Day,10000000,50100000,40100000,4.01,7.2,Action,Eddie Albert,Bernhard Wicki,1
10414,The Mighty Ducks,10000000,50752337,40752337,4.0752337,6.4,Comedy,Emilio Estevez,Stephen Herek,1
1970,The Grudge,10000000,183474602,173474602,17.3474602,5.8,Horror,Sarah Michelle Gellar,Takashi Shimizu,1
9614,Happy Gilmore,12000000,41205099,29205099,2.43375825,6.5,Comedy,Adam Sandler,Dennis Dugan,1
8922,Jeepers Creepers,10000000,59217789,49217789,4.9217789,6.1,Horror,Gina Philips,Victor Salva,1
1648,Bill & Ted's Excellent Adventure,10000000,40485039,30485039,3.0485039,6.7,Adventure,Keanu Reeves,Stephen Herek,1
17917,Oliver!,10000000,37402877,27402877,2.7402877,7.0,Drama,Ron Moody,Carol Reed,1
74534,The Best Exotic Marigold Hotel,10000000,136836156,126836156,12.6836156,6.9,Drama,Bill Nighy,John Madden,1
19405,Recess: School's Out,10000000,44460850,34460850,3.446085,6.6,Science Fiction,Rickey D'Shon Collins,Chuck Sheetz,1
9355,Mad Max Beyond Thunderdome,12305523,36230219,23924696,1.9442242316722336,5.9,Action,Mel Gibson,George Miller,1
10999,Commando,10000000,57500000,47500000,4.75,6.4,Action,Arnold Schwarzenegger,Mark L. Lester,1
321258,The Boy,10000000,64188367,54188367,5.4188367,5.8,Horror,Lauren Cohan,William Brent Bell,1
44040,Devil,10000000,33583175,23583175,2.3583175,5.8,Horror,Chris Messina,John Erick Dowdle,1
10426,Friday After Next,20000000,33526835,13526835,0.67634175,6.0,Comedy,Ice Cube,Marcus Raboy,0
280092,Insidious: Chapter 3,10000000,104303851,94303851,9.4303851,6.2,Drama,Dermot Mulroney,Leigh Whannell,1
13938,The Last Dragon,10000000,25754284,15754284,1.5754284,6.4,Action,Taimak,Michael Schultz,1
10163,The Lawnmower Man,10000000,32101000,22101000,2.2101,5.4,Horror,Jeff Fahey,Brett Leonard,1
12182,Nick and Norah's Infinite Playlist,9000000,32973937,23973937,2.6637707777777777,6.4,Comedy,Michael Cera,Peter Sollett,1
1832,Dogma,10000000,30652890,20652890,2.065289,6.8,Fantasy,Ben Affleck,Kevin Smith,1
15301,Twilight Zone: The Movie,10000000,29450919,19450919,1.9450919,6.2,Drama,Albert Brooks,Steven Spielberg,1
10135,Road House,15000000,30050028,15050028,1.0033352,6.3,Action,Patrick Swayze,Rowdy Herrington,1
26352,A Low Down Dirty Shame,10000000,29392418,19392418,1.9392418,6.0,Action,Keenen Ivory Wayans,Keenen Ivory Wayans,1
20616,Swimfan,8500000,34411240,25911240,3.0483811764705884,5.0,Drama,Jesse Bradford,John Polson,1
9794,Employee of the Month,12000000,38368909,26368909,2.1974090833333335,5.3,Comedy,Dane Cook,Greg Coolidge,1
15037,Can't Hardly Wait,10000000,25605015,15605015,1.5605015,6.1,Comedy,Jennifer Love Hewitt,Deborah Kaplan,1
227,The Outsiders,10000000,33697647,23697647,2.3697647,6.9,Crime,Matt Dillon,Francis Ford Coppola,1
294272,Pete's Dragon,65000000,143695338,78695338,1.2106975076923077,6.2,Adventure,Bryce Dallas Howard,David Lowery,1
11336,The Dead Zone,10000000,20766616,10766616,1.0766616,6.9,Horror,Christopher Walken,David Cronenberg,1
283445,Sinister 2,10000000,52882018,42882018,4.2882018,5.4,Horror,Shannyn Sossamon,Ciaran Foy,1
88036,Sparkle,14000000,24637469,10637469,0.7598192142857143,5.8,Drama,Whitney Houston,Salim Akil,0
22824,The Fourth Kind,10000000,42333295,32333295,3.2333295,5.8,Mystery,Milla Jovovich,Olatunde Osunsanmi,1
11545,Rushmore,9000000,17096053,8096053,0.8995614444444444,7.5,Comedy,Jason Schwartzman,Wes Anderson,0
42684,Skyline,10000000,66821036,56821036,5.6821036,4.7,Science Fiction,Eric Balfour,Colin Strause,1
268238,The Second Best Exotic Marigold Hotel,10000000,85978266,75978266,7.5978266,6.3,Drama,Dev Patel,John Madden,1
41823,Mo' Better Blues,10000000,16153593,6153593,0.6153593,6.3,Drama,Denzel Washington,Spike Lee,0
9362,Tremors,11000000,48572000,37572000,3.415636363636364,6.6,Action,Kevin Bacon,Ron Underwood,1
9902,Wrong Turn,12600000,28650575,16050575,1.2738551587301588,6.0,Horror,Desmond Harrington,Rob Schmidt,1
14729,The Long Riders,10000000,15795189,5795189,0.5795189,6.6,Western,David Carradine,Walter Hill,0
9455,The Corruptor,25000000,15156200,-9843800,-0.393752,6.0,Action,Mark Wahlberg,James Foley,0
103731,Mud,10000000,21587700,11587700,1.15877,7.0,Drama,Matthew McConaughey,Jeff Nichols,1
10090,Reno 911!: Miami,10000000,20342161,10342161,1.0342161,5.6,Action,Lennie Loftin,Ben Garant,1
75900,My Week with Marilyn,6400000,35057696,28657696,4.477765,6.6,Drama,Michelle Williams,Simon Curtis,1
9515,The Matador,10000000,17297244,7297244,0.7297244,6.2,Action,Pierce Brosnan,Richard Shepard,0
328425,The Gift,5000000,58978653,53978653,10.7957306,6.7,Thriller,Jason Bateman,Joel Edgerton,1
1542,Office Space,10000000,12827813,2827813,0.2827813,7.4,Comedy,Ron Livingston,Mike Judge,0
10490,Drop Dead Gorgeous,10000000,10571408,571408,0.0571408,6.4,Comedy,Kirsten Dunst,Michael Patrick Jann,0
87093,Big Eyes,10000000,28883511,18883511,1.8883511,6.8,Drama,Amy Adams,Tim Burton,1
10029,Very Bad Things,30000000,9898412,-20101588,-0.6700529333333334,6.2,Comedy,Jon Favreau,Peter Berg,0
11507,Body Double,10000000,8801940,-1198060,-0.119806,6.4,Crime,Craig Wasson,Brian De Palma,0
37931,MacGruber,10000000,6110000,-3890000,-0.389,5.1,Action,Will Forte,Jorma Taccone,0
87818,Movie 43,6000000,32438988,26438988,4.406498,4.4,Comedy,Anna Faris,Griffin Dunne,1
88005,Seeking a Friend for the End of the World,10000000,9636289,-363711,-0.0363711,6.3,Comedy,Steve Carell,Lorene Scafaria,0
73,American History X,20000000,23875127,3875127,0.19375635,8.2,Drama,Edward Norton,Tony Kaye,0
14283,The Red Violin,18000000,9495408,-8504592,-0.47247733333333336,7.3,Drama,Carlo Cecchi,François Girard,0
209403,Bad Words,9500000,7800000,-1700000,-0.17894736842105263,6.4,Comedy,Jason Bateman,Jason Bateman,0
7942,"Run, Fatboy, Run",10000000,33000000,23000000,2.3,6.2,Comedy,Simon Pegg,David Schwimmer,1
73247,Heartbeeps,10000000,2154696,-7845304,-0.7845304,3.8,Comedy,Andy Kaufman,Allan Arkush,0
253331,Black or White,9000000,21571189,12571189,1.3967987777777777,6.5,Drama,Kevin Costner,Mike Binder,1
9952,Rescue Dawn,10000000,7177143,-2822857,-0.2822857,6.9,Adventure,Christian Bale,Werner Herzog,0
256924,Danny Collins,10000000,10835752,835752,0.0835752,6.6,Comedy,Al Pacino,Dan Fogelman,0
82532,"Jeff, Who Lives at Home",10000000,4417580,-5582420,-0.558242,6.1,Drama,Jason Segel,Jay Duplass,0
2088,Romeo Is Bleeding,11500000,3275585,-8224415,-0.7151665217391304,5.7,Action,Gary Oldman,Peter Medak,0
10388,The Limey,10000000,3193102,-6806898,-0.6806898,6.6,Action,Terence Stamp,Steven Soderbergh,0
1640,Crash,6500000,98410061,91910061,14.140009384615384,7.2,Drama,Sandra Bullock,Paul Haggis,1
25520,The House of Mirth,10000000,5164404,-4835596,-0.4835596,6.4,Drama,Gillian Anderson,Terence Davies,0
329440,The Forest,10000000,40055439,30055439,3.0055439,4.8,Horror,Natalie Dormer,Jason Zada,1
47890,Sphinx,14000000,439564,-13560436,-0.9686025714285714,6.0,Adventure,Lesley-Anne Down,Franklin J. Schaffner,0
252512,While We're Young,10000000,7587485,-2412515,-0.2412515,5.8,Comedy,Ben Stiller,Noah Baumbach,0
55720,A Better Life,10000000,1759252,-8240748,-0.8240748,7.0,Drama,Demián Bichir,Chris Weitz,0
29076,Gun Shy,10000000,1631839,-8368161,-0.8368161,5.4,Action,Sandra Bullock,Eric Blakeney,0
68812,The Iceman,20000000,1969193,-18030807,-0.90154035,6.4,Thriller,Michael Shannon,Ariel Vromen,0
73567,Killer Joe,10000000,3665069,-6334931,-0.6334931,6.5,Crime,Matthew McConaughey,William Friedkin,0
41479,The Joneses,10000000,7022728,-2977272,-0.2977272,6.1,Comedy,David Duchovny,Derrick Borte,0
1989,My Blueberry Nights,10000000,21786738,11786738,1.1786738,6.0,Drama,Norah Jones,Wong Kar-wai,1
12779,Swept Away,10000000,598645,-9401355,-0.9401355,4.8,Comedy,Madonna,Guy Ritchie,0
13191,"War, Inc.",5000000,1296184,-3703816,-0.7407632,5.6,Action,John Cusack,Joshua Seftel,0
101173,Coriolanus,7700000,1072602,-6627398,-0.860701038961039,5.9,Drama,Gerard Butler,Ralph Fiennes,0
20178,World's Greatest Dad,10000000,295750,-9704250,-0.970425,6.5,Comedy,Robin Williams,Bobcat Goldthwait,0
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",10000000,45779,-9954221,-0.9954221,3.0,Comedy,Jackie Chan,Alan Smithee,0
245846,Strangerland,10000000,17472,-9982528,-0.9982528,5.1,Drama,Nicole Kidman,Kim Farrant,0
25186,Janky Promoters,10000000,9069,-9990931,-0.9990931,7.0,Comedy,Ice Cube,Marcus Raboy,0
217708,Of Horses and Men,10,11,1,0.1,6.9,Drama,Ingvar Eggert Sigurðsson,Benedikt Erlingsson,0
78383,Nurse 3-D,10,10000000,9999990,999999.0,4.9,Horror,Paz de la Huerta,Douglas Aarniokoski,1
16614,Adventureland,9500000,17164377,7664377,0.8067765263157894,6.4,Comedy,Jesse Eisenberg,Greg Mottola,0
9700,The Lost City,9600000,4386236,-5213764,-0.5431004166666666,6.0,Drama,Andy García,Andy García,0
10471,Next Friday,11000000,59827328,48827328,4.438848,6.4,Comedy,Ice Cube,Steve Carr,1
667,You Only Live Twice,9500000,111584787,102084787,10.74576705263158,6.5,Action,Sean Connery,Lewis Gilbert,1
86837,Amour,8900000,19839492,10939492,1.2291564044943821,7.5,Drama,Emmanuelle Riva,Michael Haneke,1
10306,Poltergeist III,10500000,14144000,3644000,0.34704761904761905,4.5,Horror,Tom Skerritt,Gary Sherman,0
11576,"It's a Mad, Mad, Mad, Mad World",9400000,60000000,50600000,5.382978723404255,7.0,Action,Spencer Tracy,Stanley Kramer,1
219,Volver,12899867,85582407,72682540,5.634363517081223,7.3,Comedy,Penélope Cruz,Pedro Almodóvar,1
62215,Melancholia,7400000,21817298,14417298,1.9482835135135135,7.0,Drama,Kirsten Dunst,Lars von Trier,1
348,Alien,11000000,104931801,93931801,8.539254636363637,7.9,Horror,Tom Skerritt,Ridley Scott,1
30497,The Texas Chain Saw Massacre,85000,30859000,30774000,362.0470588235294,7.2,Horror,Marilyn Burns,Tobe Hooper,1
27586,The Runaways,10000000,2995811,-7004189,-0.7004189,6.3,Drama,Dakota Fanning,Floria Sigismondi,0
14811,Fiddler on the Roof,9000000,83304330,74304330,8.256036666666667,7.4,Drama,Chaim Topol,Norman Jewison,1
660,Thunderball,5500000,141195658,135695658,24.671937818181817,6.5,Adventure,Sean Connery,Terence Young,1
40794,Loose Cannons,7000000,8220215,1220215,0.17431642857142857,7.0,Comedy,Nicole Grimaudo,Ferzan Ozpetek,0
9400,Set It Off,9000000,41590886,32590886,3.6212095555555557,6.9,Drama,Jada Pinkett Smith,F. Gary Gray,1
16162,The Best Man,9000000,34573780,25573780,2.8415311111111112,6.8,Drama,Nia Long,Malcolm D. Lee,1
10585,Child's Play,9000000,44196684,35196684,3.9107426666666667,6.3,Horror,Catherine Hicks,Tom Holland,1
2359,Sicko,9000000,24538513,15538513,1.7265014444444444,7.3,Documentary,Michael Moore,Michael Moore,1
238636,The Purge: Anarchy,9000000,108782847,99782847,11.086983,6.6,Horror,Frank Grillo,James DeMonaco,1
11282,Harold & Kumar Go to White Castle,9000000,23936908,14936908,1.6596564444444444,6.6,Comedy,John Cho,Danny Leiner,1
14181,Boiler Room,26000000,28780255,2780255,0.10693288461538461,6.5,Crime,Giovanni Ribisi,Ben Younger,0
1621,Trading Places,40600000,90400000,49800000,1.2266009852216748,7.1,Comedy,Eddie Murphy,John Landis,1
9656,Black Christmas,9000000,21510851,12510851,1.3900945555555555,4.8,Horror,Katie Cassidy,Glen Morgan,1
1619,The Way of the Gun,8500000,19125401,10625401,1.2500471764705883,6.4,Action,Benicio del Toro,Christopher McQuarrie,1
9685,Igby Goes Down,9000000,4777465,-4222535,-0.46917055555555554,6.5,Comedy,Kieran Culkin,Burr Steers,0
14425,PCU,9000000,4350774,-4649226,-0.5165806666666667,6.0,Comedy,Jeremy Piven,Hart Bochner,0
15568,Gracie,9000000,2955039,-6044961,-0.6716623333333334,6.0,Drama,Jesse Lee Soffer,Davis Guggenheim,0
67675,Glee: The Concert Movie,9000000,18663238,9663238,1.0736931111111112,6.8,Documentary,Dianna Agron,Kevin Tancharoen,1
250349,Barbecue,6000000,14348529,8348529,1.3914215,5.8,Comedy,Lambert Wilson,Eric Lavaine,1
39806,Princess Kaiulani,9000000,771499,-8228501,-0.9142778888888888,4.8,Drama,Q'orianka Kilcher,Marc Forby,0
15699,Opal Dream,5000000,140666,-4859334,-0.9718668,6.1,Drama,Sapphire Boyce,Peter Cattaneo,0
17926,Undiscovered,9000000,1046166,-7953834,-0.8837593333333333,4.5,Comedy,Kip Pardue,Meiert Avis,0
9671,Crocodile Dundee,5000000,328203506,323203506,64.6407012,6.3,Adventure,Paul Hogan,Peter Faiman,1
13483,Awake,86000000,14373825,-71626175,-0.8328625,6.3,Thriller,Hayden Christensen,Joby Harold,0
1547,The Lost Boys,8500000,32222567,23722567,2.7908902352941176,6.8,Horror,Jason Patric,Joel Schumacher,1
25196,Crazy Heart,7000000,39462438,32462438,4.637491142857143,6.8,Drama,Jeff Bridges,Scott Cooper,1
16323,The Rose,9250000,29174648,19924648,2.154016,6.8,Drama,Bette Midler,Mark Rydell,1
175528,Baggage Claim,8500000,22456509,13956509,1.6419422352941178,5.6,Comedy,Paula Patton,David E. Talbert,1
8069,Barbarella,9000000,2500000,-6500000,-0.7222222222222222,5.7,Science Fiction,Jane Fonda,Roger Vadim,0
16727,The Namesake,12000000,20138836,8138836,0.6782363333333333,6.8,Drama,Kal Penn,Mira Nair,0
272693,The DUFF,8500000,43528634,35028634,4.1210157647058825,6.8,Romance,Mae Whitman,Ari Sandel,1
10696,Glitter,22000000,5271666,-16728334,-0.7603788181818182,3.4,Drama,Mariah Carey,Vondie Curtis-Hall,0
29963,Bright Star,8500000,4440055,-4059945,-0.4776405882352941,6.8,Drama,Abbie Cornish,Jane Campion,0
26022,My Name Is Khan,12000000,42345360,30345360,2.52878,7.7,Drama,Shah Rukh Khan,Karan Johar,1
152747,All Is Lost,9000000,6108720,-2891280,-0.32125333333333334,6.6,Action,Robert Redford,J.C. Chandor,0
62676,Limbo,8000000,1997807,-6002193,-0.750274125,7.0,Adventure,Mary Elizabeth Mastrantonio,John Sayles,0
1116,The Wind That Shakes the Barley,6500000,22889018,16389018,2.5213873846153847,7.1,Drama,Cillian Murphy,Ken Loach,1
185008,Yeh Jawaani Hai Deewani,7700000,46000000,38300000,4.974025974025974,7.2,Romance,Ranbir Kapoor,Ayan Mukherjee,1
11620,Quo Vadis,8250000,30000000,21750000,2.6363636363636362,7.0,Drama,Robert Taylor,Mervyn LeRoy,1
680,Pulp Fiction,8000000,213928762,205928762,25.74109525,8.3,Thriller,John Travolta,Quentin Tarantino,1
242582,Nightcrawler,8500000,38697217,30197217,3.552613764705882,7.6,Crime,Jake Gyllenhaal,Dan Gilroy,1
11217,Club Dread,8500000,5001655,-3498345,-0.41157,5.1,Comedy,Kevin Heffernan,Jay Chandrasekhar,0
15121,The Sound of Music,8200000,286214286,278014286,33.904181219512196,7.4,Drama,Julie Andrews,Robert Wise,1
2619,Splash,8000000,69821334,61821334,7.72766675,6.1,Comedy,Tom Hanks,Ron Howard,1
773,Little Miss Sunshine,8000000,100523181,92523181,11.565397625,7.5,Comedy,Greg Kinnear,Jonathan Dayton,1
235,Stand by Me,8000000,52287414,44287414,5.53592675,7.8,Crime,Wil Wheaton,Rob Reiner,1
170,28 Days Later,5000000,82719885,77719885,15.543977,7.1,Horror,Cillian Murphy,Danny Boyle,1
10734,Escape from Alcatraz,8000000,43000000,35000000,4.375,7.2,Crime,Clint Eastwood,Don Siegel,1
37964,Brown Sugar,8000000,27362712,19362712,2.420339,7.0,Comedy,Sanaa Lathan,Rick Famuyiwa,1
40807,50/50,8000000,39187783,31187783,3.898472875,7.0,Comedy,Joseph Gordon-Levitt,Jonathan Levine,1
225565,That Awkward Moment,8000000,26049082,18049082,2.25613525,6.1,Comedy,Zac Efron,Tom Gormican,1
668,On Her Majesty's Secret Service,6500000,81974493,75474493,11.611460461538462,6.5,Adventure,George Lazenby,Peter R. Hunt,1
11596,New Nightmare,14000000,18090181,4090181,0.2921557857142857,6.4,Horror,Heather Langenkamp,Wes Craven,0
14429,Drive Me Crazy,8000000,22593409,14593409,1.824176125,5.8,Drama,Melissa Joan Hart,John Schultz,1
13751,Akeelah and the Bee,8000000,18948425,10948425,1.368553125,6.7,Drama,Keke Palmer,Doug Atchison,1
9490,Half Baked,8000000,17460020,9460020,1.1825025,6.4,Comedy,Dave Chappelle,Tamra Davis,1
14536,New in Town,8000000,29010817,21010817,2.626352125,5.2,Comedy,Renée Zellweger,Jonas Elmer,1
1359,American Psycho,7000000,34266564,27266564,3.8952234285714287,7.3,Thriller,Christian Bale,Mary Harron,1
9962,The Good Girl,8000000,16856124,8856124,1.1070155,6.1,Drama,Jennifer Aniston,Miguel Arteta,1
15049,Bon Cop Bad Cop,8000000,12671300,4671300,0.5839125,6.5,Action,Patrick Huard,Erik Canuel,0
22821,The Boondock Saints II: All Saints Day,8000000,10629321,2629321,0.328665125,5.9,Action,Sean Patrick Flanery,Troy Duffy,0
37735,Easy A,8000000,74952305,66952305,8.369038125,6.7,Comedy,Emma Stone,Will Gluck,1
10873,Shadow of the Vampire,8000000,8279017,279017,0.034877125,6.6,Drama,John Malkovich,E. Elias Merhige,0
51588,Prom,8000000,10130000,2130000,0.26625,5.7,Comedy,Aimee Teegarden,Joe Nussbaum,0
291270,Anomalisa,8000000,5659286,-2340714,-0.29258925,7.0,Animation,David Thewlis,Charlie Kaufman,0
44009,Another Year,8000000,18124262,10124262,1.26553275,7.0,Comedy,Jim Broadbent,Mike Leigh,1
13154,Showdown in Little Tokyo,8000000,2275557,-5724443,-0.715555375,5.7,Action,Dolph Lundgren,Mark L. Lester,0
43923,It's Kind of a Funny Story,8000000,6491240,-1508760,-0.188595,6.9,Comedy,Keir Gilchrist,Ryan Fleck,0
26306,Prefontaine,8000000,589304,-7410696,-0.926337,6.7,Drama,Jared Leto,Steve James,0
198277,Begin Again,8000000,63464861,55464861,6.933107625,7.3,Comedy,Mark Ruffalo,John Carney,1
7870,Down in the Valley,8000000,852872,-7147128,-0.893391,5.9,Drama,Edward Norton,David Jacobson,0
13072,Brooklyn Rules,8000000,458232,-7541768,-0.942721,5.8,Drama,Alec Baldwin,Michael Corrente,0
10288,Fido,8000000,426224,-7573776,-0.946722,6.6,Romance,Billy Connolly,Andrew Currie,0
44147,Wild Target,8000000,3453043,-4546957,-0.568369625,6.4,Action,Bill Nighy,Jonathan Lynn,0
13197,10th & Wolf,8000000,143451,-7856549,-0.982068625,6.3,Action,James Marsden,Robert Moresco,0
251321,Aloft,8000000,53086,-7946914,-0.99336425,5.1,Drama,Jennifer Connelly,Claudia Llosa,0
149,Akira,8000000,553171,-7446829,-0.930853625,7.8,Science Fiction,Mitsuo Iwata,Katsuhiro Ōtomo,0
10425,The Death and Life of Bobby Z,22000000,413454,-21586546,-0.9812066363636364,5.8,Drama,Paul Walker,John Herzfeld,0
49081,The Rocket: The Legend of Rocket Richard,8000000,2019009,-5980991,-0.747623875,6.1,Drama,Roy Dupuis,Charles Binamé,0
302,Swimming Pool,7800000,22441323,14641323,1.8770926923076923,6.4,Thriller,Charlotte Rampling,François Ozon,1
403,Driving Miss Daisy,7500000,145793296,138293296,18.439106133333333,7.0,Comedy,Morgan Freeman,Bruce Beresford,1
33542,Rumble in the Bronx,7500000,32392047,24892047,3.3189396,6.5,Crime,Jackie Chan,Stanley Tong,1
9388,Thank You for Smoking,6500000,24793509,18293509,2.814386,7.1,Comedy,Aaron Eckhart,Jason Reitman,1
1691,Hostel: Part II,10200000,35619521,25419521,2.4921099019607844,5.6,Horror,Lauren German,Eli Roth,1
24684,An Education,7500000,26096852,18596852,2.479580266666667,6.8,Drama,Carey Mulligan,Lone Scherfig,1
2610,Shopgirl,10284523,11588205,1303682,0.12676154256254762,5.7,Comedy,Steve Martin,Anand Tucker,0
11022,Narc,6500000,12633747,6133747,0.9436533846153846,6.8,Action,Jason Patric,Joe Carnahan,0
34341,Men with Brooms,7500000,4245870,-3254130,-0.433884,4.5,Comedy,Paul Gross,Paul Gross,0
36046,The Work and the Glory,7500000,3347647,-4152353,-0.5536470666666666,6.1,Drama,Sam Hennings,Russell Holt,0
12569,Extract,8000000,10848783,2848783,0.356097875,5.7,Comedy,Jason Bateman,Mike Judge,0
73873,Albert Nobbs,8000000,5634828,-2365172,-0.2956465,6.2,Drama,Glenn Close,Rodrigo García,0
7735,The Wave,7500000,19000000,11500000,1.5333333333333334,7.5,Drama,Jürgen Vogel,Dennis Gansel,1
301365,The Neon Demon,7000000,1333124,-5666876,-0.8095537142857143,6.4,Thriller,Elle Fanning,Nicolas Winding Refn,0
25941,Harry Brown,7300000,10329747,3029747,0.41503383561643836,6.7,Thriller,Michael Caine,Daniel Barber,0
7326,Juno,7500000,231411584,223911584,29.854877866666666,7.0,Comedy,Ellen Page,Jason Reitman,1
681,Diamonds Are Forever,7200000,116019547,108819547,15.113825972222223,6.3,Adventure,Sean Connery,Guy Hamilton,1
238,The Godfather,6000000,245066411,239066411,39.844401833333336,8.4,Drama,Marlon Brando,Francis Ford Coppola,1
535,Flashdance,4000000,92921203,88921203,22.23030075,6.1,Drama,Jennifer Beals,Adrian Lyne,1
19913,(500) Days of Summer,7500000,60722734,53222734,7.096364533333333,7.2,Comedy,Joseph Gordon-Levitt,Marc Webb,1
713,The Piano,7000000,116700000,109700000,15.67142857142857,7.1,Drama,Holly Hunter,Jane Campion,1
77930,Magic Mike,7000000,167221571,160221571,22.888795857142856,6.1,Drama,Channing Tatum,Steven Soderbergh,1
